id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
50975,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Black Lift Bra
10406,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses
42778,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Allen Solly Kids Green T-shirt
38034,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch
4940,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boys Karnel Jeans
16174,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Enroute Men Leather Brown Sandals
51904,Women,Accessories,Bags,Handbags,Red,Summer,2016.0,Casual,Nyk Women Red Pacifier Handbag
53057,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
5830,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Men Edition White T-shirt
46212,Women,Accessories,Jewellery,Bangle,Yellow,Winter,2015.0,Casual,Adrika Women Yellow Bangle
38126,Unisex,Accessories,Headwear,Caps,Green,Summer,2012.0,Casual,Wildcraft Unisex Multicoloured Printed Cap
21172,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,s.Oliver Women Powder Blue Tunic
58474,Men,Accessories,Wallets,Wallets,Olive,Winter,2016.0,Casual,Fossil Men Olive Wallet
10576,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Lifestyle Graphitti Black T-shirt
52633,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Mod-acc Women Grey Handbag
23446,Women,Apparel,Topwear,Kurtis,Red,Fall,2013.0,Ethnic,Satya Paul Women Red Kurti
42153,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Mr. Men Grey T-shirt
22656,Unisex,Accessories,Bags,Messenger Bag,Black,Winter,2015.0,Casual,Wildcraft Unisex Gear for Life Black & Blue Printed Messenger Bag
44424,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Gliders Women White & Red Fortes Shoes
8712,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses
43946,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Catwalk Women Beige Heels
23491,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Black Turf Sports Shoes
16099,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,M tv Women My Fab Eyewear Red Sunglasses
56905,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers
19248,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Guess Women Mini Rock Candy Gold Watch
47239,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Playboy Men Red Shoes
45127,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1214A-2AVDF(A343)
54672,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Silver Dial  Watch
15293,Unisex,Accessories,Bags,Handbags,Blue,Fall,2011.0,Casual,ADIDAS Originals Unisex ST Airline Blue Bags
29079,Unisex,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Unisex Leather Black Belt
55582,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,Casual,Revlon Everything Rosy Powder Blush 15
19092,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,W Women Gathered Design Pink Kurta
22691,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women White Sweet Classic Leather Sports Shoes
11505,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Flats
56937,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Heels
44567,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Coffee Brown Sandals
25729,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Wrangler Women Brown Belt
58007,Women,Apparel,Topwear,Tops,Mustard,Fall,2012.0,Casual,Latin Quarters Women Chartreuse Yellow Top
31273,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Calonge Graphic Green T-shirt
57190,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic
37955,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Yelloe Women Fur Black Handbag
49998,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015.0,Casual,Hanes Women Pack of Two No Panty Line - Cotton Stretch Boyleg Panties
2182,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Probase Men Yellow T-shirt
59995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Dress
2220,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Sports,Puma Men Carbon Black Sandal
28102,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey COMFPLUS Men Grey Y Front Briefs 8004
52528,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Pepe Jeans Women Black Jeans
32460,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Men Blue T-shirt
41521,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Basics Men Set of 3 Socks
32216,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Navy Blue Kurta
9541,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men Manu Auth Graphic Black T-Shirts
15471,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Women TP Graphic Green Tshirts
42696,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Rocia Women Silver Sandals
19138,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting Black Sandals
46976,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Bulchee Women Black Handbag
47495,Unisex,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Footfun Kids Unisex Grey Sandals
15608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Spring,2014.0,Sports,Nike Navy Blue Team Woven     Training  Track Pants
28112,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Zone Black Trunks 8015
50964,Women,Apparel,Innerwear,Bra,Rose,Summer,2017.0,Casual,Enamor Rose Coloured Smooth Bra
23669,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Spykar Men Grey Printed T-shirt
9960,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Jdi Remix Crew Black T-Shirts
57027,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Jockey MC Men White Brief 8033
56113,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Colorbar Flushed Plum Lip Pot 014
21868,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Chhota Bheem Kids Girls Are You Game Pink Top
31978,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarswift +3 Grey Sports Shoes
36977,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Lino Perros Women Black Clutch
22071,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Floral Print Brown Kurta
50148,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats
38361,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Peter England Men Black Wallet
18712,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Formal,Arrow Women Solid Black Skirt
56962,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Flats
4858,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men Utd White Jersey
12863,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Black Formal Shoes
34588,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Tonga Women Cream Dress
32549,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Set of 2 Deodorant Body Sprays
2701,Girls,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Yellow Daisy Kidswear
23886,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Fila Men Hex II White Sports Shoes
56416,Women,Apparel,Innerwear,Bra,Rose,Summer,2017.0,Casual,Biara Women Rose Red Bra
39127,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Dusky Pink Leggings
33142,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Blue T-shirt
34159,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top
27989,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ZONE Men Zone Blue Brief US17
57078,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012.0,Casual,Elle Women Black Jumpsuit
25041,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Yellow Jersey
56495,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,,Streetwear Quick Dry Panache Pink Nail Polish 11
38905,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Allen Solly Kids Girls Poplin Pink Shorts
31894,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Ethnic,Fabindia Women Black Noil Silk & Wool Stole
32230,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Kurta
10015,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men American Glory White Tshirts
42001,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Kinky Pink Capris
31174,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top
50476,Men,Apparel,Innerwear,Briefs,Black,Winter,2016.0,Casual,Chromozome Men Black Briefs
32512,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoes
26062,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
43692,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
18586,Men,Accessories,Socks,Socks,Olive,Summer,2011.0,Casual,Puma Men Fundamental Sneakers Olive Socks
32308,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Dial Watch
24112,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Playboy Men Navy Blue Flip Flops
59866,Women,Personal Care,Skin,Face Moisturisers,Black,Spring,2017.0,Casual,Olay Women Regenerist Regenerating Day Cream
6065,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,UCB Men Striper Mandarin Collar Light Pink Shirt
8737,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Purple Shirts
14654,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Funky Music Aqua Blue Tshirts
20419,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Baggit Women Frankie Slub Blue Handbag
22031,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta
35217,Unisex,Accessories,Bags,Duffel Bag,Orange,Summer,2015.0,Casual,Wildcraft Unisex Orange & Grey Oversized Duffel Bag
35785,Women,Footwear,Shoes,Flats,Orange,Summer,2012.0,Casual,Enroute Women Coral Shoes
44904,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue & White Graphic T-shirt
53602,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M075J001Y
36749,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Little Miss Girls Trying White Dress
21880,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,BIBA Women Solid Black Kurta
5704,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Seguae-Deposit Chocolate Shoe
1941,Women,Accessories,Bags,Handbags,Brown,Summer,2011.0,Sports,Domyos Brown Bag
9052,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Duramo 3 M White Sports Shoes
34752,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Bolt Lite Black Shoes
44582,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2017.0,Casual,Lee Men Bern Navy Blue Jeans
55145,Women,Personal Care,Nails,Nail Polish,Metallic,Spring,2017.0,Casual,Lakme True Wear Metallics Nail Polish 241
55003,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,,Lakme Absolute Liplast Day Love Lip Gloss
9395,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Nike Lunareli +2 Black Sports Shoes
30585,Men,Apparel,Topwear,Tshirts,Black,Fall,2012.0,Casual,Nike Men Club Pique Polo Black T-shirt
34533,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes
39885,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,ADIDAS Unisex Blue Jeans Backpack
9712,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts
25826,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Diva Women Printed Brown Kurta
34859,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Vans Unisex Classic Slip-On White Shoes
22056,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta
29011,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Panel Polo Blue T-shirt
56278,Women,Apparel,Innerwear,Bra,Skin,Summer,2017.0,Casual,Biara Skin Coloured Everyday Support Bra MW 1002
56607,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Streetwear Shine Divine Whitening Natural Compact
6598,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Spykar Women Round Neck Blue Top
7405,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Grey Casual Shoes
25305,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Women Leather Brown Wallet
8088,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Falcon Elite M White Sports Shoes
7920,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Striped Polo T-shirt
2330,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Run Black T-shirt
32464,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Graphic Black T-shirt
53328,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Smugglerz Men Multi Coloured Check Boxers
23244,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoes
47229,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black Sandals
26793,Men,Apparel,Topwear,Shirts,Lavender,Summer,2013.0,Formal,Arrow Men Lavender Shirt
44284,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Skybags Unisex Red Backpack
19332,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jacket
40486,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Fila Men Grey & Beige Jaquared Shoes
3944,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Jealous 21 Women's White Happy Preetiest T-shirt
34014,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top
11707,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Lee Men Purple Check Shirt
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes
13357,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Timberland Men Jeunes Black Casual Shoes
15715,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Nike Women Sweet Classic High Purple Casual Shoes
53881,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,U.S. Polo Assn. Men Red Flip Flops
5125,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Wrangler Women English Florals Vanilla White Shirt
58878,Men,Accessories,Ties,Ties,Grey,Summer,2012.0,Casual,Hakashi Men Grey Tie
28640,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Victor Woven Black Shorts
50555,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Chromozome Men White Innerwear T-shirt
10162,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men 917 Lo Paint Splatter White Casual Shoes
51182,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Raymond Men Grey Socks
4602,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Travel,Wildcraft Unisex Red Trailblazer Backpack
51584,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Wrangler Women Blue Molly Jeans
39925,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,2012.0,Casual,Tortoise Unisex Brown Laptop Bag
34604,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Boxer Brief
55559,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Revlon Fabuliner Black Eye Liner
53015,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,FNF Maroon Sari
36501,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White Printed Kurta
44807,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Spykar Women White Top
46951,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,York Women Madonna Perfume
2749,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Grey stripe T-shirt
3569,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Mens Lightbone Brown Sandal
16093,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,M tv Women My Fab Eyewear Grey Sunglasses
37201,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Girls Washed Blue Jeans
18484,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Evo Black Casual Shoes
22653,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black & Grey Backpack
32540,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Playboy Men Miami Perfume
33944,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White Striped Polo T-shirt
56050,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Innocently Brown Full Finish Longwear Lipstick 01
26287,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue T-shirt with Printed Detail
57923,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,2012.0,Casual,Femella Women Navy Blue Leggings
52474,Women,Apparel,Loungewear and Nightwear,Bath Robe,Blue,Winter,2015.0,Casual,Red Rose Women White & Blue Polka Dot Print Bath Robe
25949,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Printed Brown Scarf
10487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans
56999,Women,Footwear,Shoes,Flats,Red,Winter,2012.0,Casual,HM Women Red Sandals
43499,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt
34341,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Feared Strom Drive Purple T-shirt
53465,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Amante Pink Full-Coverage Lace Bra BCLC12
13952,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Stripes White Tops
27693,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Murcia Women Maroon Handbag
52877,Women,Apparel,Saree,Sarees,White,Fall,2012.0,Ethnic,FNF Multi Coloured Sari
42085,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Sports Shoes
46572,Men,Accessories,Watches,Watches,White,Winter,2016.0,Sports,Timex Men White Dial Watch
18974,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Shirt
11025,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Wrangler Women Studd Polo Pink T-shirt
2183,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011.0,Casual,Probase Men Grey T-shirt
6584,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's The Polo Green T-shirt
18553,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Mary Janes Blue Flats
29174,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Trousers
31468,Men,Apparel,Bottomwear,Track Pants,Off White,Summer,2012.0,Sports,Nike Men Cricket Off White Track Pants
31858,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Titan Edge Men Black Dial Watch NH679SL02A
14116,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans
12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans
26945,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Blue T-shirt
20240,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Wrangler Women Printed Yellow T-shirt
21287,Women,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Allen Solly Women Thin Silver Frame Sunglasses
10149,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men Ed Plaintoe Brown Formal Shoes
5075,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Being Human Women Silicon Strap Red Watch
7401,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Shoes
45303,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Van Heusen Men Black & Brown Reversible Belt
33885,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Citizen Men Steel Eco-Drive Watch
6495,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Casual Black Grey Shoe
33709,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Cobblerz Men Brown Semi-formal Shoes
43124,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,GUESS Women Eau De Parfum 75ml
2372,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Formal Black Men's Shoe
19453,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Quiksilver Men Purple Printed T-shirt
38222,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Unisex Sunglasses
44895,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green Polo Neck T-shirt
46424,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Women Black Dial Watch
